device_id,device_type,timestamp,src_ip,dst_ip,protocol,dst_port,bytes_out,packets_out,duration,direction,label
Access_01,AccessController,2024-01-15 01:45:00,192.168.1.20,192.168.1.50,HTTPS,443,1407,8,2,outbound,normal
Router_01,Router,2024-01-15 01:45:00,192.168.1.1,8.8.4.4,DNS,53,9951,15,1,outbound,normal
Router_01,Router,2024-01-15 01:46:00,192.168.1.1,8.8.4.4,DNS,53,9371,4,1,outbound,normal
CCTV_01,CCTV,2024-01-15 01:46:00,192.168.1.10,192.168.1.100,RTSP,554,114310,109,60,outbound,normal
CCTV_01,CCTV,2024-01-15 01:47:00,192.168.1.10,192.168.1.100,RTSP,554,95270,111,60,outbound,normal
Router_01,Router,2024-01-15 01:47:00,192.168.1.1,8.8.8.8,DNS,53,8893,11,1,outbound,normal
CCTV_01,CCTV,2024-01-15 01:48:00,192.168.1.10,192.168.1.100,RTSP,554,88407,96,60,outbound,normal
Router_01,Router,2024-01-15 01:48:00,192.168.1.1,8.8.4.4,DNS,53,11306,18,1,outbound,normal
CCTV_01,CCTV,2024-01-15 01:49:00,192.168.1.10,192.168.1.100,RTSP,554,92719,101,60,outbound,normal
Router_01,Router,2024-01-15 01:49:00,192.168.1.1,8.8.4.4,DNS,53,8479,17,1,outbound,normal
CCTV_01,CCTV,2024-01-15 01:50:00,192.168.1.10,192.168.1.100,RTSP,554,134719,71,60,outbound,normal
Access_01,AccessController,2024-01-15 01:50:00,192.168.1.20,192.168.1.50,HTTPS,443,2534,4,2,outbound,normal
Router_01,Router,2024-01-15 01:50:00,192.168.1.1,8.8.8.8,DNS,53,6003,23,1,outbound,normal
CCTV_01,CCTV,2024-01-15 01:51:00,192.168.1.10,192.168.1.100,RTSP,554,110293,75,60,outbound,normal
Router_01,Router,2024-01-15 01:51:00,192.168.1.1,8.8.4.4,DNS,53,11982,16,1,outbound,normal
Router_01,Router,2024-01-15 01:52:00,192.168.1.1,8.8.8.8,DNS,53,11180,12,1,outbound,normal
CCTV_01,CCTV,2024-01-15 01:52:00,192.168.1.10,192.168.1.100,RTSP,554,92921,116,60,outbound,normal
CCTV_01,CCTV,2024-01-15 01:53:00,192.168.1.10,192.168.1.100,RTSP,554,100964,83,60,outbound,normal
Router_01,Router,2024-01-15 01:53:00,192.168.1.1,8.8.4.4,DNS,53,6405,15,1,outbound,normal
CCTV_01,CCTV,2024-01-15 01:54:00,192.168.1.10,192.168.1.100,RTSP,554,89270,110,60,outbound,normal
Router_01,Router,2024-01-15 01:54:00,192.168.1.1,8.8.8.8,DNS,53,8869,13,1,outbound,normal
CCTV_01,CCTV,2024-01-15 01:55:00,192.168.1.10,192.168.1.100,RTSP,554,89044,103,60,outbound,normal
Router_01,Router,2024-01-15 01:55:00,192.168.1.1,8.8.8.8,DNS,53,9075,16,1,outbound,normal
Access_01,AccessController,2024-01-15 01:55:00,192.168.1.20,192.168.1.50,HTTPS,443,2092,4,2,outbound,normal
CCTV_01,CCTV,2024-01-15 01:56:00,192.168.1.10,192.168.1.100,RTSP,554,100683,90,60,outbound,normal
Router_01,Router,2024-01-15 01:56:00,192.168.1.1,8.8.4.4,DNS,53,6003,17,1,outbound,normal
CCTV_01,CCTV,2024-01-15 01:57:00,192.168.1.10,192.168.1.100,RTSP,554,132159,109,60,outbound,normal
Router_01,Router,2024-01-15 01:57:00,192.168.1.1,8.8.8.8,DNS,53,9727,15,1,outbound,normal
Router_01,Router,2024-01-15 01:58:00,192.168.1.1,8.8.8.8,DNS,53,10305,8,1,outbound,normal
CCTV_01,CCTV,2024-01-15 01:58:00,192.168.1.10,192.168.1.100,RTSP,554,69622,102,60,outbound,normal
Router_01,Router,2024-01-15 01:59:00,192.168.1.1,8.8.4.4,DNS,53,8935,9,1,outbound,normal
CCTV_01,CCTV,2024-01-15 01:59:00,192.168.1.10,192.168.1.100,RTSP,554,90073,112,60,outbound,normal
Access_01,AccessController,2024-01-15 02:00:00,192.168.1.20,192.168.1.50,HTTPS,443,2284,3,2,outbound,normal
Router_01,Router,2024-01-15 02:00:00,192.168.1.1,8.8.8.8,DNS,53,5771,11,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:00:00,192.168.1.10,192.168.1.100,RTSP,554,88112,98,60,outbound,normal
Router_01,Router,2024-01-15 02:01:00,192.168.1.1,8.8.8.8,DNS,53,6115,12,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:01:00,192.168.1.10,192.168.1.100,RTSP,554,107574,112,60,outbound,normal
Router_01,Router,2024-01-15 02:02:00,192.168.1.1,8.8.4.4,DNS,53,7571,19,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:02:00,192.168.1.10,192.168.1.100,RTSP,554,81995,94,60,outbound,normal
Router_01,Router,2024-01-15 02:03:00,192.168.1.1,8.8.4.4,DNS,53,7357,7,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:03:00,192.168.1.10,192.168.1.100,RTSP,554,92875,90,60,outbound,normal
Router_01,Router,2024-01-15 02:04:00,192.168.1.1,8.8.8.8,DNS,53,10280,10,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:04:00,192.168.1.10,192.168.1.100,RTSP,554,126481,106,60,outbound,normal
Router_01,Router,2024-01-15 02:05:00,192.168.1.1,8.8.8.8,DNS,53,7882,17,1,outbound,normal
Access_01,AccessController,2024-01-15 02:05:00,192.168.1.20,192.168.1.50,HTTPS,443,2496,4,2,outbound,normal
CCTV_01,CCTV,2024-01-15 02:05:00,192.168.1.10,192.168.1.100,RTSP,554,81086,113,60,outbound,normal
CCTV_01,CCTV,2024-01-15 02:06:00,192.168.1.10,192.168.1.100,RTSP,554,131832,115,60,outbound,normal
Router_01,Router,2024-01-15 02:06:00,192.168.1.1,8.8.4.4,DNS,53,8399,20,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:07:00,192.168.1.10,192.168.1.100,RTSP,554,77209,92,60,outbound,normal
Router_01,Router,2024-01-15 02:07:00,192.168.1.1,8.8.4.4,DNS,53,8958,10,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:08:00,192.168.1.10,192.168.1.100,RTSP,554,119003,89,60,outbound,normal
Router_01,Router,2024-01-15 02:08:00,192.168.1.1,8.8.8.8,DNS,53,12357,15,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:09:00,192.168.1.10,192.168.1.100,RTSP,554,106657,111,60,outbound,normal
Router_01,Router,2024-01-15 02:09:00,192.168.1.1,8.8.8.8,DNS,53,7705,19,1,outbound,normal
Access_01,AccessController,2024-01-15 02:10:00,192.168.1.20,192.168.1.50,HTTPS,443,1790,5,2,outbound,normal
CCTV_01,CCTV,2024-01-15 02:10:00,192.168.1.10,192.168.1.100,RTSP,554,86096,99,60,outbound,normal
Router_01,Router,2024-01-15 02:10:00,192.168.1.1,8.8.8.8,DNS,53,8498,16,1,outbound,normal
Router_01,Router,2024-01-15 02:11:00,192.168.1.1,8.8.8.8,DNS,53,12984,13,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:11:00,192.168.1.10,192.168.1.100,RTSP,554,51380,84,60,outbound,normal
CCTV_01,CCTV,2024-01-15 02:12:00,192.168.1.10,192.168.1.100,RTSP,554,96211,81,60,outbound,normal
Router_01,Router,2024-01-15 02:12:00,192.168.1.1,8.8.8.8,DNS,53,7364,15,1,outbound,normal
Router_01,Router,2024-01-15 02:13:00,192.168.1.1,8.8.4.4,DNS,53,10143,7,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:13:00,192.168.1.10,192.168.1.100,RTSP,554,124486,78,60,outbound,normal
Router_01,Router,2024-01-15 02:14:00,192.168.1.1,8.8.8.8,DNS,53,4068,12,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:14:00,192.168.1.10,192.168.1.100,RTSP,554,93399,101,60,outbound,normal
CCTV_01,CCTV,2024-01-15 02:15:00,192.168.1.10,192.168.1.100,RTSP,554,121619,78,60,outbound,normal
Router_01,Router,2024-01-15 02:15:00,192.168.1.1,8.8.8.8,DNS,53,4732,12,1,outbound,normal
Access_01,AccessController,2024-01-15 02:15:00,192.168.1.20,192.168.1.50,HTTPS,443,1704,5,2,outbound,normal
CCTV_01,CCTV,2024-01-15 02:16:00,192.168.1.10,192.168.1.100,RTSP,554,117447,100,60,outbound,normal
Router_01,Router,2024-01-15 02:16:00,192.168.1.1,8.8.8.8,DNS,53,9004,10,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:17:00,192.168.1.10,192.168.1.100,RTSP,554,85277,106,60,outbound,normal
Router_01,Router,2024-01-15 02:17:00,192.168.1.1,8.8.4.4,DNS,53,5146,15,1,outbound,normal
Router_01,Router,2024-01-15 02:18:00,192.168.1.1,8.8.8.8,DNS,53,9725,6,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:18:00,192.168.1.10,192.168.1.100,RTSP,554,102985,90,60,outbound,normal
CCTV_01,CCTV,2024-01-15 02:19:00,192.168.1.10,192.168.1.100,RTSP,554,101047,94,60,outbound,normal
Router_01,Router,2024-01-15 02:19:00,192.168.1.1,8.8.4.4,DNS,53,9640,19,1,outbound,normal
Router_01,Router,2024-01-15 02:20:00,192.168.1.1,8.8.4.4,DNS,53,9908,21,1,outbound,normal
Access_01,AccessController,2024-01-15 02:20:00,192.168.1.20,192.168.1.50,HTTPS,443,1731,5,2,outbound,normal
CCTV_01,CCTV,2024-01-15 02:20:00,192.168.1.10,192.168.1.100,RTSP,554,101702,109,60,outbound,normal
Router_01,Router,2024-01-15 02:21:00,192.168.1.1,8.8.8.8,DNS,53,12404,13,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:21:00,192.168.1.10,192.168.1.100,RTSP,554,123790,81,60,outbound,normal
Router_01,Router,2024-01-15 02:22:00,192.168.1.1,8.8.8.8,DNS,53,8219,12,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:22:00,192.168.1.10,192.168.1.100,RTSP,554,131995,70,60,outbound,normal
Router_01,Router,2024-01-15 02:23:00,192.168.1.1,8.8.4.4,DNS,53,8003,22,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:23:00,192.168.1.10,192.168.1.100,RTSP,554,97723,108,60,outbound,normal
Router_01,Router,2024-01-15 02:24:00,192.168.1.1,8.8.4.4,DNS,53,5309,10,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:24:00,192.168.1.10,192.168.1.100,RTSP,554,104214,90,60,outbound,normal
CCTV_01,CCTV,2024-01-15 02:25:00,192.168.1.10,192.168.1.100,RTSP,554,96878,92,60,outbound,normal
Access_01,AccessController,2024-01-15 02:25:00,192.168.1.20,192.168.1.50,HTTPS,443,2608,3,2,outbound,normal
Router_01,Router,2024-01-15 02:25:00,192.168.1.1,8.8.4.4,DNS,53,10754,20,1,outbound,normal
Router_01,Router,2024-01-15 02:26:00,192.168.1.1,8.8.4.4,DNS,53,7273,19,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:26:00,192.168.1.10,192.168.1.100,RTSP,554,91159,112,60,outbound,normal
CCTV_01,CCTV,2024-01-15 02:27:00,192.168.1.10,192.168.1.100,RTSP,554,105355,89,60,outbound,normal
Router_01,Router,2024-01-15 02:27:00,192.168.1.1,8.8.4.4,DNS,53,8682,22,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:28:00,192.168.1.10,192.168.1.100,RTSP,554,113493,104,60,outbound,normal
Router_01,Router,2024-01-15 02:28:00,192.168.1.1,8.8.8.8,DNS,53,8149,20,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:29:00,192.168.1.10,192.168.1.100,RTSP,554,112192,109,60,outbound,normal
Router_01,Router,2024-01-15 02:29:00,192.168.1.1,8.8.8.8,DNS,53,13284,17,1,outbound,normal
Access_01,AccessController,2024-01-15 02:30:00,192.168.1.20,192.168.1.50,HTTPS,443,1934,5,2,outbound,normal
CCTV_01,CCTV,2024-01-15 02:30:00,192.168.1.10,192.168.1.100,RTSP,554,87565,91,60,outbound,normal
Router_01,Router,2024-01-15 02:30:00,192.168.1.1,8.8.8.8,DNS,53,8098,18,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:31:00,192.168.1.10,192.168.1.100,RTSP,554,111209,109,60,outbound,normal
Router_01,Router,2024-01-15 02:31:00,192.168.1.1,8.8.8.8,DNS,53,7269,26,1,outbound,normal
Router_01,Router,2024-01-15 02:32:00,192.168.1.1,8.8.4.4,DNS,53,8360,13,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:32:00,192.168.1.10,192.168.1.100,RTSP,554,99686,101,60,outbound,normal
CCTV_01,CCTV,2024-01-15 02:33:00,192.168.1.10,192.168.1.100,RTSP,554,119164,91,60,outbound,normal
Router_01,Router,2024-01-15 02:33:00,192.168.1.1,8.8.8.8,DNS,53,6328,20,1,outbound,normal
Router_01,Router,2024-01-15 02:34:00,192.168.1.1,8.8.8.8,DNS,53,9734,12,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:34:00,192.168.1.10,192.168.1.100,RTSP,554,108206,96,60,outbound,normal
CCTV_01,CCTV,2024-01-15 02:35:00,192.168.1.10,192.168.1.100,RTSP,554,96734,116,60,outbound,normal
Router_01,Router,2024-01-15 02:35:00,192.168.1.1,8.8.8.8,DNS,53,9152,7,1,outbound,normal
Access_01,AccessController,2024-01-15 02:35:00,192.168.1.20,192.168.1.50,HTTPS,443,1782,5,2,outbound,normal
CCTV_01,CCTV,2024-01-15 02:36:00,192.168.1.10,192.168.1.100,RTSP,554,112381,112,60,outbound,normal
Router_01,Router,2024-01-15 02:36:00,192.168.1.1,8.8.8.8,DNS,53,8369,17,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:37:00,192.168.1.10,192.168.1.100,RTSP,554,119582,100,60,outbound,normal
Router_01,Router,2024-01-15 02:37:00,192.168.1.1,8.8.8.8,DNS,53,11414,11,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:38:00,192.168.1.10,192.168.1.100,RTSP,554,110229,95,60,outbound,normal
Router_01,Router,2024-01-15 02:38:00,192.168.1.1,8.8.8.8,DNS,53,5443,10,1,outbound,normal
Router_01,Router,2024-01-15 02:39:00,192.168.1.1,8.8.8.8,DNS,53,5326,21,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:39:00,192.168.1.10,192.168.1.100,RTSP,554,104862,98,60,outbound,normal
Access_01,AccessController,2024-01-15 02:40:00,192.168.1.20,192.168.1.50,HTTPS,443,2277,7,2,outbound,normal
CCTV_01,CCTV,2024-01-15 02:40:00,192.168.1.10,192.168.1.100,RTSP,554,101454,108,60,outbound,normal
Router_01,Router,2024-01-15 02:40:00,192.168.1.1,8.8.8.8,DNS,53,11097,16,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:41:00,192.168.1.10,192.168.1.100,RTSP,554,87726,131,60,outbound,normal
Router_01,Router,2024-01-15 02:41:00,192.168.1.1,8.8.8.8,DNS,53,10442,15,1,outbound,normal
Router_01,Router,2024-01-15 02:42:00,192.168.1.1,8.8.4.4,DNS,53,7809,13,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:42:00,192.168.1.10,192.168.1.100,RTSP,554,84909,81,60,outbound,normal
Router_01,Router,2024-01-15 02:43:00,192.168.1.1,8.8.8.8,DNS,53,7379,7,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:43:00,192.168.1.10,192.168.1.100,RTSP,554,117371,111,60,outbound,normal
CCTV_01,CCTV,2024-01-15 02:44:00,192.168.1.10,192.168.1.100,RTSP,554,109361,109,60,outbound,normal
Router_01,Router,2024-01-15 02:44:00,192.168.1.1,8.8.8.8,DNS,53,8528,14,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:45:00,192.168.1.10,192.168.1.100,RTSP,554,99816,86,60,outbound,normal
Access_01,AccessController,2024-01-15 02:45:00,192.168.1.20,192.168.1.50,HTTPS,443,1697,3,2,outbound,normal
Router_01,Router,2024-01-15 02:45:00,192.168.1.1,8.8.4.4,DNS,53,9490,15,1,outbound,normal
Router_01,Router,2024-01-15 02:46:00,192.168.1.1,8.8.4.4,DNS,53,7674,10,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:46:00,192.168.1.10,192.168.1.100,RTSP,554,101137,89,60,outbound,normal
CCTV_01,CCTV,2024-01-15 02:47:00,192.168.1.10,192.168.1.100,RTSP,554,114626,97,60,outbound,normal
Router_01,Router,2024-01-15 02:47:00,192.168.1.1,8.8.8.8,DNS,53,8144,18,1,outbound,normal
Router_01,Router,2024-01-15 02:48:00,192.168.1.1,8.8.8.8,DNS,53,5713,15,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:48:00,192.168.1.10,192.168.1.100,RTSP,554,87617,95,60,outbound,normal
CCTV_01,CCTV,2024-01-15 02:49:00,192.168.1.10,192.168.1.100,RTSP,554,106193,91,60,outbound,normal
Router_01,Router,2024-01-15 02:49:00,192.168.1.1,8.8.4.4,DNS,53,8466,11,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:50:00,192.168.1.10,192.168.1.100,RTSP,554,87666,103,60,outbound,normal
Access_01,AccessController,2024-01-15 02:50:00,192.168.1.20,192.168.1.50,HTTPS,443,1846,3,2,outbound,normal
Router_01,Router,2024-01-15 02:50:00,192.168.1.1,8.8.8.8,DNS,53,6824,16,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:51:00,192.168.1.10,192.168.1.100,RTSP,554,103674,92,60,outbound,normal
Router_01,Router,2024-01-15 02:51:00,192.168.1.1,8.8.4.4,DNS,53,5733,16,1,outbound,normal
Router_01,Router,2024-01-15 02:52:00,192.168.1.1,8.8.4.4,DNS,53,6209,20,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:52:00,192.168.1.10,192.168.1.100,RTSP,554,92934,103,60,outbound,normal
CCTV_01,CCTV,2024-01-15 02:53:00,192.168.1.10,192.168.1.100,RTSP,554,78278,78,60,outbound,normal
Router_01,Router,2024-01-15 02:53:00,192.168.1.1,8.8.8.8,DNS,53,12675,10,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:54:00,192.168.1.10,192.168.1.100,RTSP,554,89223,96,60,outbound,normal
Router_01,Router,2024-01-15 02:54:00,192.168.1.1,8.8.8.8,DNS,53,9068,11,1,outbound,normal
Router_01,Router,2024-01-15 02:55:00,192.168.1.1,8.8.8.8,DNS,53,10081,8,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:55:00,192.168.1.10,192.168.1.100,RTSP,554,104663,122,60,outbound,normal
Access_01,AccessController,2024-01-15 02:55:00,192.168.1.20,192.168.1.50,HTTPS,443,2282,2,2,outbound,normal
CCTV_01,CCTV,2024-01-15 02:56:00,192.168.1.10,192.168.1.100,RTSP,554,112864,97,60,outbound,normal
Router_01,Router,2024-01-15 02:56:00,192.168.1.1,8.8.4.4,DNS,53,8961,10,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:57:00,192.168.1.10,192.168.1.100,RTSP,554,99714,84,60,outbound,normal
Router_01,Router,2024-01-15 02:57:00,192.168.1.1,8.8.4.4,DNS,53,7586,9,1,outbound,normal
Router_01,Router,2024-01-15 02:58:00,192.168.1.1,8.8.4.4,DNS,53,9644,10,1,outbound,normal
CCTV_01,CCTV,2024-01-15 02:58:00,192.168.1.10,192.168.1.100,RTSP,554,99722,95,60,outbound,normal
CCTV_01,CCTV,2024-01-15 02:59:00,192.168.1.10,192.168.1.100,RTSP,554,104840,87,60,outbound,normal
Router_01,Router,2024-01-15 02:59:00,192.168.1.1,8.8.4.4,DNS,53,9103,13,1,outbound,normal
Router_01,Router,2024-01-15 03:00:00,192.168.1.1,8.8.4.4,DNS,53,7771,15,1,outbound,normal
Access_01,AccessController,2024-01-15 03:00:00,192.168.1.20,192.168.1.50,HTTPS,443,3166,7,2,outbound,normal
CCTV_01,CCTV,2024-01-15 03:00:00,192.168.1.10,192.168.1.100,RTSP,554,107790,122,60,outbound,normal
Router_01,Router,2024-01-15 03:01:00,192.168.1.1,8.8.8.8,DNS,53,6476,16,1,outbound,normal
CCTV_01,CCTV,2024-01-15 03:01:00,192.168.1.10,192.168.1.100,RTSP,554,98368,106,60,outbound,normal
Router_01,Router,2024-01-15 03:02:00,192.168.1.1,8.8.8.8,DNS,53,11060,11,1,outbound,normal
CCTV_01,CCTV,2024-01-15 03:02:00,192.168.1.10,192.168.1.100,RTSP,554,110352,93,60,outbound,normal
CCTV_01,CCTV,2024-01-15 03:03:00,192.168.1.10,192.168.1.100,RTSP,554,103361,100,60,outbound,normal
Router_01,Router,2024-01-15 03:03:00,192.168.1.1,8.8.8.8,DNS,53,10343,22,1,outbound,normal
Router_01,Router,2024-01-15 03:04:00,192.168.1.1,8.8.4.4,DNS,53,6367,7,1,outbound,normal
CCTV_01,CCTV,2024-01-15 03:04:00,192.168.1.10,192.168.1.100,RTSP,554,101465,88,60,outbound,normal
Router_01,Router,2024-01-15 03:05:00,192.168.1.1,8.8.4.4,DNS,53,8603,12,1,outbound,normal
CCTV_01,CCTV,2024-01-15 03:05:00,192.168.1.10,192.168.1.100,RTSP,554,100367,107,60,outbound,normal
Access_01,AccessController,2024-01-15 03:05:00,192.168.1.20,192.168.1.50,HTTPS,443,2006,6,2,outbound,normal
Router_01,Router,2024-01-15 03:06:00,192.168.1.1,8.8.8.8,DNS,53,11737,15,1,outbound,normal
CCTV_01,CCTV,2024-01-15 03:06:00,192.168.1.10,192.168.1.100,RTSP,554,121767,114,60,outbound,normal
CCTV_01,CCTV,2024-01-15 03:07:00,192.168.1.10,192.168.1.100,RTSP,554,132297,88,60,outbound,normal
Router_01,Router,2024-01-15 03:07:00,192.168.1.1,8.8.8.8,DNS,53,6395,9,1,outbound,normal
CCTV_01,CCTV,2024-01-15 03:08:00,192.168.1.10,192.168.1.100,RTSP,554,113084,102,60,outbound,normal
Router_01,Router,2024-01-15 03:08:00,192.168.1.1,8.8.8.8,DNS,53,10179,12,1,outbound,normal
CCTV_01,CCTV,2024-01-15 03:09:00,192.168.1.10,192.168.1.100,RTSP,554,132847,87,60,outbound,normal
Router_01,Router,2024-01-15 03:09:00,192.168.1.1,8.8.8.8,DNS,53,8087,19,1,outbound,normal
CCTV_01,CCTV,2024-01-15 03:10:00,192.168.1.10,192.168.1.100,RTSP,554,87404,91,60,outbound,normal
Router_01,Router,2024-01-15 03:10:00,192.168.1.1,8.8.4.4,DNS,53,7031,14,1,outbound,normal
Access_01,AccessController,2024-01-15 03:10:00,192.168.1.20,192.168.1.50,HTTPS,443,1181,10,2,outbound,normal
Router_01,Router,2024-01-15 03:11:00,192.168.1.1,8.8.8.8,DNS,53,7966,18,1,outbound,normal
CCTV_01,CCTV,2024-01-15 03:11:00,192.168.1.10,192.168.1.100,RTSP,554,68141,92,60,outbound,normal
Router_01,Router,2024-01-15 03:12:00,192.168.1.1,8.8.4.4,DNS,53,9181,13,1,outbound,normal
CCTV_01,CCTV,2024-01-15 03:12:00,192.168.1.10,192.168.1.100,RTSP,554,88613,102,60,outbound,normal
Router_01,Router,2024-01-15 03:13:00,192.168.1.1,8.8.8.8,DNS,53,8127,13,1,outbound,normal
CCTV_01,CCTV,2024-01-15 03:13:00,192.168.1.10,192.168.1.100,RTSP,554,105126,128,60,outbound,normal
Router_01,Router,2024-01-15 03:14:00,192.168.1.1,8.8.4.4,DNS,53,5044,16,1,outbound,normal
CCTV_01,CCTV,2024-01-15 03:14:00,192.168.1.10,192.168.1.100,RTSP,554,114256,91,60,outbound,normal
CCTV_01,CCTV,2024-01-15 03:15:00,192.168.1.10,192.168.1.100,RTSP,554,86523,107,60,outbound,normal
Access_01,AccessController,2024-01-15 03:15:00,192.168.1.20,192.168.1.50,HTTPS,443,1704,4,2,outbound,normal
Router_01,Router,2024-01-15 03:15:00,192.168.1.1,8.8.4.4,DNS,53,11784,10,1,outbound,normal
CCTV_01,CCTV,2024-01-15 03:16:00,192.168.1.10,192.168.1.100,RTSP,554,80196,127,60,outbound,normal
Router_01,Router,2024-01-15 03:16:00,192.168.1.1,8.8.8.8,DNS,53,6453,10,1,outbound,normal
CCTV_01,CCTV,2024-01-15 03:17:00,192.168.1.10,192.168.1.100,RTSP,554,117691,92,60,outbound,normal
Router_01,Router,2024-01-15 03:17:00,192.168.1.1,8.8.8.8,DNS,53,9449,17,1,outbound,normal
CCTV_01,CCTV,2024-01-15 03:18:00,192.168.1.10,192.168.1.100,RTSP,554,74302,120,60,outbound,normal
Router_01,Router,2024-01-15 03:18:00,192.168.1.1,8.8.4.4,DNS,53,7682,10,1,outbound,normal
CCTV_01,CCTV,2024-01-15 03:19:00,192.168.1.10,192.168.1.100,RTSP,554,98281,118,60,outbound,normal
Router_01,Router,2024-01-15 03:19:00,192.168.1.1,8.8.8.8,DNS,53,8184,7,1,outbound,normal
Router_01,Router,2024-01-15 03:20:00,192.168.1.1,8.8.8.8,DNS,53,8286,19,1,outbound,normal
Access_01,AccessController,2024-01-15 03:20:00,192.168.1.20,192.168.1.50,HTTPS,443,1072,5,2,outbound,normal
CCTV_01,CCTV,2024-01-15 03:20:00,192.168.1.10,192.168.1.100,RTSP,554,76083,91,60,outbound,normal
CCTV_01,CCTV,2024-01-15 03:21:00,192.168.1.10,192.168.1.100,RTSP,554,100078,100,60,outbound,normal
Router_01,Router,2024-01-15 03:21:00,192.168.1.1,8.8.8.8,DNS,53,5497,7,1,outbound,normal
Router_01,Router,2024-01-15 03:22:00,192.168.1.1,8.8.8.8,DNS,53,11158,11,1,outbound,normal
CCTV_01,CCTV,2024-01-15 03:22:00,192.168.1.10,192.168.1.100,RTSP,554,93249,109,60,outbound,normal
CCTV_01,CCTV,2024-01-15 03:23:00,192.168.1.10,192.168.1.100,RTSP,554,83985,97,60,outbound,normal
Router_01,Router,2024-01-15 03:23:00,192.168.1.1,8.8.8.8,DNS,53,10271,14,1,outbound,normal
Router_01,Router,2024-01-15 03:24:00,192.168.1.1,8.8.8.8,DNS,53,7676,17,1,outbound,normal
CCTV_01,CCTV,2024-01-15 03:24:00,192.168.1.10,192.168.1.100,RTSP,554,101804,107,60,outbound,normal
Router_01,Router,2024-01-15 03:25:00,192.168.1.1,8.8.4.4,DNS,53,6232,15,1,outbound,normal
Access_01,AccessController,2024-01-15 03:25:00,192.168.1.20,192.168.1.50,HTTPS,443,1446,5,2,outbound,normal
CCTV_01,CCTV,2024-01-15 03:25:00,192.168.1.10,192.168.1.100,RTSP,554,110674,83,60,outbound,normal
CCTV_01,CCTV,2024-01-15 03:26:00,192.168.1.10,192.168.1.100,RTSP,554,76988,119,60,outbound,normal
Router_01,Router,2024-01-15 03:26:00,192.168.1.1,8.8.4.4,DNS,53,7237,8,1,outbound,normal
CCTV_01,CCTV,2024-01-15 03:27:00,192.168.1.10,192.168.1.100,RTSP,554,104984,88,60,outbound,normal
Router_01,Router,2024-01-15 03:27:00,192.168.1.1,8.8.4.4,DNS,53,8674,13,1,outbound,normal
Router_01,Router,2024-01-15 03:28:00,192.168.1.1,8.8.8.8,DNS,53,7685,8,1,outbound,normal
CCTV_01,CCTV,2024-01-15 03:28:00,192.168.1.10,192.168.1.100,RTSP,554,123267,101,60,outbound,normal
Router_01,Router,2024-01-15 03:29:00,192.168.1.1,8.8.4.4,DNS,53,11182,19,1,outbound,normal
CCTV_01,CCTV,2024-01-15 03:29:00,192.168.1.10,192.168.1.100,RTSP,554,117689,101,60,outbound,normal
CCTV_01,CCTV,2024-01-15 03:30:00,192.168.1.10,192.168.1.100,RTSP,554,130911,126,60,outbound,normal
Access_01,AccessController,2024-01-15 03:30:00,192.168.1.20,192.168.1.50,HTTPS,443,1727,2,2,outbound,normal
Router_01,Router,2024-01-15 03:30:00,192.168.1.1,8.8.8.8,DNS,53,9928,13,1,outbound,normal
